feature_set,iteration,fold,class_label,precision,recall,f1
understand追加前 (merge3_4),4,4,クラス1(=TRUE),1.0,0.8333333333333334,0.9090909090909091
understand追加前 (merge3_4),4,5,クラス0(=FALSE),1.0,0.4,0.5714285714285714
understand追加前 (merge3_4),4,5,クラス1(=TRUE),0.6666666666666666,1.0,0.8
understand追加前 (merge3_4),4,6,クラス0(=FALSE),0.75,0.5,0.6
understand追加前 (merge3_4),4,6,クラス1(=TRUE),0.5714285714285714,0.8,0.6666666666666666
understand追加前 (merge3_4),4,7,クラス0(=FALSE),1.0,0.5,0.6666666666666666
understand追加前 (merge3_4),4,7,クラス1(=TRUE),0.625,1.0,0.7692307692307693
understand追加前 (merge3_4),4,8,クラス0(=FALSE),0.6,1.0,0.75
understand追加前 (merge3_4),4,8,クラス1(=TRUE),1.0,0.2,0.3333333333333333
understand追加前 (merge3_4),4,9,クラス0(=FALSE),1.0,0.5,0.6666666666666666
understand追加前 (merge3_4),4,9,クラス1(=TRUE),0.625,1.0,0.7692307692307693
understand追加前 (merge3_4),4,10,クラス0(=FALSE),0.8,0.6666666666666666,0.7272727272727273
understand追加前 (merge3_4),4,10,クラス1(=TRUE),0.6666666666666666,0.8,0.7272727272727273
understand追加前 (merge3_4),iteration_4,avg_of_10folds,クラス0(FALSE),0.8783333333333335,0.7166666666666667,0.758001443001443
understand追加前 (merge3_4),iteration_4,avg_of_10folds,クラス1(TRUE),0.7845238095238096,0.8466666666666667,0.7731235431235431
understand追加前 (merge3_4),5,1,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加前 (merge3_4),5,1,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加前 (merge3_4),5,2,クラス0(=FALSE),1.0,0.6,0.75
understand追加前 (merge3_4),5,2,クラス1(=TRUE),0.75,1.0,0.8571428571428571
understand追加前 (merge3_4),5,3,クラス0(=FALSE),0.6666666666666666,0.4,0.5
understand追加前 (merge3_4),5,3,クラス1(=TRUE),0.625,0.8333333333333334,0.7142857142857143
understand追加前 (merge3_4),5,4,クラス0(=FALSE),0.6666666666666666,0.4,0.5
understand追加前 (merge3_4),5,4,クラス1(=TRUE),0.625,0.8333333333333334,0.7142857142857143
understand追加前 (merge3_4),5,5,クラス0(=FALSE),0.8,0.8,0.8
understand追加前 (merge3_4),5,5,クラス1(=TRUE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加前 (merge3_4),5,6,クラス0(=FALSE),0.6666666666666666,1.0,0.8
understand追加前 (merge3_4),5,6,クラス1(=TRUE),1.0,0.4,0.5714285714285714
understand追加前 (merge3_4),5,7,クラス0(=FALSE),0.8,0.6666666666666666,0.7272727272727273
understand追加前 (merge3_4),5,7,クラス1(=TRUE),0.6666666666666666,0.8,0.7272727272727273
understand追加前 (merge3_4),5,8,クラス0(=FALSE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加前 (merge3_4),5,8,クラス1(=TRUE),0.8,0.8,0.8
understand追加前 (merge3_4),5,9,クラス0(=FALSE),1.0,0.8333333333333334,0.9090909090909091
understand追加前 (merge3_4),5,9,クラス1(=TRUE),0.8333333333333334,1.0,0.9090909090909091
understand追加前 (merge3_4),5,10,クラス0(=FALSE),0.6,0.5,0.5454545454545454
understand追加前 (merge3_4),5,10,クラス1(=TRUE),0.5,0.6,0.5454545454545454
understand追加前 (merge3_4),iteration_5,avg_of_10folds,クラス0(FALSE),0.8033333333333333,0.6833333333333333,0.7254040404040405
understand追加前 (merge3_4),iteration_5,avg_of_10folds,クラス1(TRUE),0.7490476190476191,0.8099999999999999,0.7595371295371296
understand追加前 (merge3_4),6,1,クラス0(=FALSE),0.75,0.6,0.6666666666666666
understand追加前 (merge3_4),6,1,クラス1(=TRUE),0.7142857142857143,0.8333333333333334,0.7692307692307693
understand追加前 (merge3_4),6,2,クラス0(=FALSE),0.8333333333333334,1.0,0.9090909090909091
understand追加前 (merge3_4),6,2,クラス1(=TRUE),1.0,0.8333333333333334,0.9090909090909091
understand追加前 (merge3_4),6,3,クラス0(=FALSE),0.8,0.8,0.8
understand追加前 (merge3_4),6,3,クラス1(=TRUE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加前 (merge3_4),6,4,クラス0(=FALSE),1.0,1.0,1.0
understand追加前 (merge3_4),6,4,クラス1(=TRUE),1.0,1.0,1.0
understand追加前 (merge3_4),6,5,クラス0(=FALSE),0.75,0.6,0.6666666666666666
understand追加前 (merge3_4),6,5,クラス1(=TRUE),0.7142857142857143,0.8333333333333334,0.7692307692307693
understand追加前 (merge3_4),6,6,クラス0(=FALSE),1.0,0.8333333333333334,0.9090909090909091
understand追加前 (merge3_4),6,6,クラス1(=TRUE),0.8333333333333334,1.0,0.9090909090909091
understand追加前 (merge3_4),6,7,クラス0(=FALSE),1.0,0.8333333333333334,0.9090909090909091
understand追加前 (merge3_4),6,7,クラス1(=TRUE),0.8333333333333334,1.0,0.9090909090909091
understand追加前 (merge3_4),6,8,クラス0(=FALSE),0.8571428571428571,1.0,0.9230769230769231
understand追加前 (merge3_4),6,8,クラス1(=TRUE),1.0,0.8,0.8888888888888888
understand追加前 (merge3_4),6,9,クラス0(=FALSE),1.0,1.0,1.0
understand追加前 (merge3_4),6,9,クラス1(=TRUE),1.0,1.0,1.0
understand追加前 (merge3_4),6,10,クラス0(=FALSE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加前 (merge3_4),6,10,クラス1(=TRUE),0.8,0.8,0.8
understand追加前 (merge3_4),iteration_6,avg_of_10folds,クラス0(FALSE),0.8823809523809525,0.85,0.8617016317016317
understand追加前 (merge3_4),iteration_6,avg_of_10folds,クラス1(TRUE),0.872857142857143,0.8933333333333333,0.8787956487956489
understand追加前 (merge3_4),7,1,クラス0(=FALSE),0.6666666666666666,0.4,0.5
understand追加前 (merge3_4),7,1,クラス1(=TRUE),0.625,0.8333333333333334,0.7142857142857143
understand追加前 (merge3_4),7,2,クラス0(=FALSE),0.625,1.0,0.7692307692307693
understand追加前 (merge3_4),7,2,クラス1(=TRUE),1.0,0.5,0.6666666666666666
understand追加前 (merge3_4),7,3,クラス0(=FALSE),1.0,0.6,0.75
understand追加前 (merge3_4),7,3,クラス1(=TRUE),0.75,1.0,0.8571428571428571
understand追加前 (merge3_4),7,4,クラス0(=FALSE),0.8333333333333334,1.0,0.9090909090909091
understand追加前 (merge3_4),7,4,クラス1(=TRUE),1.0,0.8333333333333334,0.9090909090909091
understand追加前 (merge3_4),7,5,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加前 (merge3_4),7,5,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加前 (merge3_4),7,6,クラス0(=FALSE),1.0,0.6666666666666666,0.8
understand追加前 (merge3_4),7,6,クラス1(=TRUE),0.7142857142857143,1.0,0.8333333333333334
understand追加前 (merge3_4),7,7,クラス0(=FALSE),0.6666666666666666,0.6666666666666666,0.6666666666666666
understand追加前 (merge3_4),7,7,クラス1(=TRUE),0.6,0.6,0.6
understand追加前 (merge3_4),7,8,クラス0(=FALSE),1.0,0.5,0.6666666666666666
understand追加前 (merge3_4),7,8,クラス1(=TRUE),0.625,1.0,0.7692307692307693
understand追加前 (merge3_4),7,9,クラス0(=FALSE),0.8571428571428571,1.0,0.9230769230769231
understand追加前 (merge3_4),7,9,クラス1(=TRUE),1.0,0.8,0.8888888888888888
understand追加前 (merge3_4),7,10,クラス0(=FALSE),0.6666666666666666,0.6666666666666666,0.6666666666666666
understand追加前 (merge3_4),7,10,クラス1(=TRUE),0.6,0.6,0.6
understand追加前 (merge3_4),iteration_7,avg_of_10folds,クラス0(FALSE),0.831547619047619,0.73,0.7540287490287491
understand追加前 (merge3_4),iteration_7,avg_of_10folds,クラス1(TRUE),0.7771428571428571,0.8166666666666668,0.7761716061716062
understand追加前 (merge3_4),8,1,クラス0(=FALSE),0.6666666666666666,0.4,0.5
understand追加前 (merge3_4),8,1,クラス1(=TRUE),0.625,0.8333333333333334,0.7142857142857143
understand追加前 (merge3_4),8,2,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加前 (merge3_4),8,2,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加前 (merge3_4),8,3,クラス0(=FALSE),0.8,0.8,0.8
understand追加前 (merge3_4),8,3,クラス1(=TRUE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加前 (merge3_4),8,4,クラス0(=FALSE),0.8333333333333334,1.0,0.9090909090909091
understand追加前 (merge3_4),8,4,クラス1(=TRUE),1.0,0.8333333333333334,0.9090909090909091
understand追加前 (merge3_4),8,5,クラス0(=FALSE),1.0,0.4,0.5714285714285714
understand追加前 (merge3_4),8,5,クラス1(=TRUE),0.6666666666666666,1.0,0.8
understand追加前 (merge3_4),8,6,クラス0(=FALSE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加前 (merge3_4),8,6,クラス1(=TRUE),0.8,0.8,0.8
understand追加前 (merge3_4),8,7,クラス0(=FALSE),1.0,0.8333333333333334,0.9090909090909091
understand追加前 (merge3_4),8,7,クラス1(=TRUE),0.8333333333333334,1.0,0.9090909090909091
understand追加前 (merge3_4),8,8,クラス0(=FALSE),0.7142857142857143,0.8333333333333334,0.7692307692307693
understand追加前 (merge3_4),8,8,クラス1(=TRUE),0.75,0.6,0.6666666666666666
understand追加前 (merge3_4),8,9,クラス0(=FALSE),1.0,0.16666666666666666,0.2857142857142857
understand追加前 (merge3_4),8,9,クラス1(=TRUE),0.5,1.0,0.6666666666666666
understand追加前 (merge3_4),8,10,クラス0(=FALSE),0.8,0.6666666666666666,0.7272727272727273
understand追加前 (merge3_4),8,10,クラス1(=TRUE),0.6666666666666666,0.8,0.7272727272727273
understand追加前 (merge3_4),iteration_8,avg_of_10folds,クラス0(FALSE),0.8647619047619048,0.6733333333333335,0.7194050394050394
understand追加前 (merge3_4),iteration_8,avg_of_10folds,クラス1(TRUE),0.7532142857142857,0.8700000000000001,0.794948384948385
understand追加前 (merge3_4),9,1,クラス0(=FALSE),1.0,0.6,0.75
understand追加前 (merge3_4),9,1,クラス1(=TRUE),0.75,1.0,0.8571428571428571
understand追加前 (merge3_4),9,2,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加前 (merge3_4),9,2,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加前 (merge3_4),9,3,クラス0(=FALSE),1.0,0.2,0.3333333333333333
understand追加前 (merge3_4),9,3,クラス1(=TRUE),0.6,1.0,0.75
understand追加前 (merge3_4),9,4,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加前 (merge3_4),9,4,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加前 (merge3_4),9,5,クラス0(=FALSE),0.8333333333333334,1.0,0.9090909090909091
understand追加前 (merge3_4),9,5,クラス1(=TRUE),1.0,0.8333333333333334,0.9090909090909091
understand追加前 (merge3_4),9,6,クラス0(=FALSE),1.0,0.5,0.6666666666666666
understand追加前 (merge3_4),9,6,クラス1(=TRUE),0.625,1.0,0.7692307692307693
understand追加前 (merge3_4),9,7,クラス0(=FALSE),0.6666666666666666,0.6666666666666666,0.6666666666666666
understand追加前 (merge3_4),9,7,クラス1(=TRUE),0.6,0.6,0.6
understand追加前 (merge3_4),9,8,クラス0(=FALSE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加前 (merge3_4),9,8,クラス1(=TRUE),0.8,0.8,0.8
understand追加前 (merge3_4),9,9,クラス0(=FALSE),0.6666666666666666,0.6666666666666666,0.6666666666666666
understand追加前 (merge3_4),9,9,クラス1(=TRUE),0.6,0.6,0.6
understand追加前 (merge3_4),9,10,クラス0(=FALSE),0.6666666666666666,0.6666666666666666,0.6666666666666666
understand追加前 (merge3_4),9,10,クラス1(=TRUE),0.6,0.6,0.6
understand追加前 (merge3_4),iteration_9,avg_of_10folds,クラス0(FALSE),0.8666666666666666,0.6733333333333335,0.7270202020202021
understand追加前 (merge3_4),iteration_9,avg_of_10folds,クラス1(TRUE),0.7289285714285713,0.8433333333333334,0.773161838161838
understand追加前 (merge3_4),10,1,クラス0(=FALSE),1.0,0.6,0.75
understand追加前 (merge3_4),10,1,クラス1(=TRUE),0.75,1.0,0.8571428571428571
understand追加前 (merge3_4),10,2,クラス0(=FALSE),0.75,0.6,0.6666666666666666
understand追加前 (merge3_4),10,2,クラス1(=TRUE),0.7142857142857143,0.8333333333333334,0.7692307692307693
understand追加前 (merge3_4),10,3,クラス0(=FALSE),0.4,0.4,0.4
understand追加前 (merge3_4),10,3,クラス1(=TRUE),0.5,0.5,0.5
understand追加前 (merge3_4),10,4,クラス0(=FALSE),1.0,0.6,0.75
understand追加前 (merge3_4),10,4,クラス1(=TRUE),0.75,1.0,0.8571428571428571
understand追加前 (merge3_4),10,5,クラス0(=FALSE),1.0,0.6,0.75
understand追加前 (merge3_4),10,5,クラス1(=TRUE),0.75,1.0,0.8571428571428571
understand追加前 (merge3_4),10,6,クラス0(=FALSE),0.8571428571428571,1.0,0.9230769230769231
understand追加前 (merge3_4),10,6,クラス1(=TRUE),1.0,0.8,0.8888888888888888
understand追加前 (merge3_4),10,7,クラス0(=FALSE),0.8571428571428571,1.0,0.9230769230769231
understand追加前 (merge3_4),10,7,クラス1(=TRUE),1.0,0.8,0.8888888888888888
understand追加前 (merge3_4),10,8,クラス0(=FALSE),0.7142857142857143,0.8333333333333334,0.7692307692307693
understand追加前 (merge3_4),10,8,クラス1(=TRUE),0.75,0.6,0.6666666666666666
understand追加前 (merge3_4),10,9,クラス0(=FALSE),1.0,0.6666666666666666,0.8
understand追加前 (merge3_4),10,9,クラス1(=TRUE),0.7142857142857143,1.0,0.8333333333333334
understand追加前 (merge3_4),10,10,クラス0(=FALSE),1.0,0.8333333333333334,0.9090909090909091
understand追加前 (merge3_4),10,10,クラス1(=TRUE),0.8333333333333334,1.0,0.9090909090909091
understand追加前 (merge3_4),iteration_10,avg_of_10folds,クラス0(FALSE),0.8578571428571429,0.7133333333333334,0.7641142191142192
understand追加前 (merge3_4),iteration_10,avg_of_10folds,クラス1(TRUE),0.7761904761904762,0.8533333333333333,0.8027528027528026
understand追加前 (merge3_4),final_average,-,クラス0(FALSE),0.8322142857142858,0.7066666666666667,0.7413959373959375
understand追加前 (merge3_4),final_average,-,クラス1(TRUE),0.7691507936507935,0.835,0.7836963036963037
understand追加後 (excl3),1,1,クラス0(=FALSE),1.0,0.6,0.75
understand追加後 (excl3),1,1,クラス1(=TRUE),0.75,1.0,0.8571428571428571
understand追加後 (excl3),1,2,クラス0(=FALSE),0.6666666666666666,0.8,0.7272727272727273
understand追加後 (excl3),1,2,クラス1(=TRUE),0.8,0.6666666666666666,0.7272727272727273
understand追加後 (excl3),1,3,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),1,3,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),1,4,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加後 (excl3),1,4,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加後 (excl3),1,5,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),1,5,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),1,6,クラス0(=FALSE),1.0,0.8333333333333334,0.9090909090909091
understand追加後 (excl3),1,6,クラス1(=TRUE),0.8333333333333334,1.0,0.9090909090909091
understand追加後 (excl3),1,7,クラス0(=FALSE),1.0,0.6666666666666666,0.8
understand追加後 (excl3),1,7,クラス1(=TRUE),0.7142857142857143,1.0,0.8333333333333334
understand追加後 (excl3),1,8,クラス0(=FALSE),1.0,0.8333333333333334,0.9090909090909091
understand追加後 (excl3),1,8,クラス1(=TRUE),0.8333333333333334,1.0,0.9090909090909091
understand追加後 (excl3),1,9,クラス0(=FALSE),0.8,0.6666666666666666,0.7272727272727273
understand追加後 (excl3),1,9,クラス1(=TRUE),0.6666666666666666,0.8,0.7272727272727273
understand追加後 (excl3),1,10,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),1,10,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),iteration_1,avg_of_10folds,クラス0(FALSE),0.9466666666666667,0.82,0.8711616161616161
understand追加後 (excl3),iteration_1,avg_of_10folds,クラス1(TRUE),0.8454761904761906,0.9466666666666667,0.8886280386280386
understand追加後 (excl3),2,1,クラス0(=FALSE),0.5714285714285714,0.8,0.6666666666666666
understand追加後 (excl3),2,1,クラス1(=TRUE),0.75,0.5,0.6
understand追加後 (excl3),2,2,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加後 (excl3),2,2,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加後 (excl3),2,3,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加後 (excl3),2,3,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加後 (excl3),2,4,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),2,4,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),2,5,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),2,5,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),2,6,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),2,6,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),2,7,クラス0(=FALSE),1.0,0.8333333333333334,0.9090909090909091
understand追加後 (excl3),2,7,クラス1(=TRUE),0.8333333333333334,1.0,0.9090909090909091
understand追加後 (excl3),2,8,クラス0(=FALSE),0.8571428571428571,1.0,0.9230769230769231
understand追加後 (excl3),2,8,クラス1(=TRUE),1.0,0.8,0.8888888888888888
understand追加後 (excl3),2,9,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),2,9,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),2,10,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),2,10,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),iteration_2,avg_of_10folds,クラス0(FALSE),0.9428571428571428,0.9233333333333335,0.9276612276612276
understand追加後 (excl3),iteration_2,avg_of_10folds,クラス1(TRUE),0.9297619047619048,0.93,0.9244133644133644
understand追加後 (excl3),3,1,クラス0(=FALSE),0.75,0.6,0.6666666666666666
understand追加後 (excl3),3,1,クラス1(=TRUE),0.7142857142857143,0.8333333333333334,0.7692307692307693
understand追加後 (excl3),3,2,クラス0(=FALSE),0.8333333333333334,1.0,0.9090909090909091
understand追加後 (excl3),3,2,クラス1(=TRUE),1.0,0.8333333333333334,0.9090909090909091
understand追加後 (excl3),3,3,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),3,3,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),3,4,クラス0(=FALSE),0.8,0.8,0.8
understand追加後 (excl3),3,4,クラス1(=TRUE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加後 (excl3),3,5,クラス0(=FALSE),0.8,0.8,0.8
understand追加後 (excl3),3,5,クラス1(=TRUE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加後 (excl3),3,6,クラス0(=FALSE),1.0,0.6666666666666666,0.8
understand追加後 (excl3),3,6,クラス1(=TRUE),0.7142857142857143,1.0,0.8333333333333334
understand追加後 (excl3),3,7,クラス0(=FALSE),1.0,0.5,0.6666666666666666
understand追加後 (excl3),3,7,クラス1(=TRUE),0.625,1.0,0.7692307692307693
understand追加後 (excl3),3,8,クラス0(=FALSE),1.0,0.6666666666666666,0.8
understand追加後 (excl3),3,8,クラス1(=TRUE),0.7142857142857143,1.0,0.8333333333333334
understand追加後 (excl3),3,9,クラス0(=FALSE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加後 (excl3),3,9,クラス1(=TRUE),0.8,0.8,0.8
understand追加後 (excl3),3,10,クラス0(=FALSE),1.0,0.8333333333333334,0.9090909090909091
understand追加後 (excl3),3,10,クラス1(=TRUE),0.8333333333333334,1.0,0.9090909090909091
understand追加後 (excl3),iteration_3,avg_of_10folds,クラス0(FALSE),0.9016666666666667,0.7699999999999999,0.8184848484848486
understand追加後 (excl3),iteration_3,avg_of_10folds,クラス1(TRUE),0.8067857142857143,0.9133333333333334,0.8489976689976689
understand追加後 (excl3),4,1,クラス0(=FALSE),0.6,0.6,0.6
understand追加後 (excl3),4,1,クラス1(=TRUE),0.6666666666666666,0.6666666666666666,0.6666666666666666
understand追加後 (excl3),4,2,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加後 (excl3),4,2,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加後 (excl3),4,3,クラス0(=FALSE),0.6666666666666666,0.4,0.5
understand追加後 (excl3),4,3,クラス1(=TRUE),0.625,0.8333333333333334,0.7142857142857143
understand追加後 (excl3),4,4,クラス0(=FALSE),0.8333333333333334,1.0,0.9090909090909091
understand追加後 (excl3),4,4,クラス1(=TRUE),1.0,0.8333333333333334,0.9090909090909091
understand追加後 (excl3),4,5,クラス0(=FALSE),1.0,0.6,0.75
understand追加後 (excl3),4,5,クラス1(=TRUE),0.75,1.0,0.8571428571428571
understand追加後 (excl3),4,6,クラス0(=FALSE),0.7142857142857143,0.8333333333333334,0.7692307692307693
understand追加後 (excl3),4,6,クラス1(=TRUE),0.75,0.6,0.6666666666666666
understand追加後 (excl3),4,7,クラス0(=FALSE),0.8,0.6666666666666666,0.7272727272727273
understand追加後 (excl3),4,7,クラス1(=TRUE),0.6666666666666666,0.8,0.7272727272727273
understand追加後 (excl3),4,8,クラス0(=FALSE),1.0,0.8333333333333334,0.9090909090909091
understand追加後 (excl3),4,8,クラス1(=TRUE),0.8333333333333334,1.0,0.9090909090909091
understand追加後 (excl3),4,9,クラス0(=FALSE),1.0,0.6666666666666666,0.8
understand追加後 (excl3),4,9,クラス1(=TRUE),0.7142857142857143,1.0,0.8333333333333334
understand追加後 (excl3),4,10,クラス0(=FALSE),0.8,0.6666666666666666,0.7272727272727273
understand追加後 (excl3),4,10,クラス1(=TRUE),0.6666666666666666,0.8,0.7272727272727273
understand追加後 (excl3),iteration_4,avg_of_10folds,クラス0(FALSE),0.8414285714285714,0.7066666666666668,0.7580846930846932
understand追加後 (excl3),iteration_4,avg_of_10folds,クラス1(TRUE),0.7529761904761905,0.8533333333333333,0.7933899433899434
understand追加後 (excl3),5,1,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加後 (excl3),5,1,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加後 (excl3),5,2,クラス0(=FALSE),0.8,0.8,0.8
understand追加後 (excl3),5,2,クラス1(=TRUE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加後 (excl3),5,3,クラス0(=FALSE),0.75,0.6,0.6666666666666666
understand追加後 (excl3),5,3,クラス1(=TRUE),0.7142857142857143,0.8333333333333334,0.7692307692307693
understand追加後 (excl3),5,4,クラス0(=FALSE),0.8,0.8,0.8
understand追加後 (excl3),5,4,クラス1(=TRUE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加後 (excl3),5,5,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加後 (excl3),5,5,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加後 (excl3),5,6,クラス0(=FALSE),0.7142857142857143,0.8333333333333334,0.7692307692307693
understand追加後 (excl3),5,6,クラス1(=TRUE),0.75,0.6,0.6666666666666666
understand追加後 (excl3),5,7,クラス0(=FALSE),1.0,0.8333333333333334,0.9090909090909091
understand追加後 (excl3),5,7,クラス1(=TRUE),0.8333333333333334,1.0,0.9090909090909091
understand追加後 (excl3),5,8,クラス0(=FALSE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加後 (excl3),5,8,クラス1(=TRUE),0.8,0.8,0.8
understand追加後 (excl3),5,9,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),5,9,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),5,10,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),5,10,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),iteration_5,avg_of_10folds,クラス0(FALSE),0.8897619047619049,0.8300000000000001,0.8556099456099456
understand追加後 (excl3),iteration_5,avg_of_10folds,クラス1(TRUE),0.8478571428571428,0.89,0.8657808857808857
understand追加後 (excl3),6,1,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),6,1,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),6,2,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加後 (excl3),6,2,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加後 (excl3),6,3,クラス0(=FALSE),0.7142857142857143,1.0,0.8333333333333334
understand追加後 (excl3),6,3,クラス1(=TRUE),1.0,0.6666666666666666,0.8
understand追加後 (excl3),6,4,クラス0(=FALSE),1.0,0.6,0.75
understand追加後 (excl3),6,4,クラス1(=TRUE),0.75,1.0,0.8571428571428571
understand追加後 (excl3),6,5,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加後 (excl3),6,5,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加後 (excl3),6,6,クラス0(=FALSE),0.75,1.0,0.8571428571428571
understand追加後 (excl3),6,6,クラス1(=TRUE),1.0,0.6,0.75
understand追加後 (excl3),6,7,クラス0(=FALSE),1.0,0.6666666666666666,0.8
understand追加後 (excl3),6,7,クラス1(=TRUE),0.7142857142857143,1.0,0.8333333333333334
understand追加後 (excl3),6,8,クラス0(=FALSE),1.0,0.8333333333333334,0.9090909090909091
understand追加後 (excl3),6,8,クラス1(=TRUE),0.8333333333333334,1.0,0.9090909090909091
understand追加後 (excl3),6,9,クラス0(=FALSE),1.0,0.5,0.6666666666666666
understand追加後 (excl3),6,9,クラス1(=TRUE),0.625,1.0,0.7692307692307693
understand追加後 (excl3),6,10,クラス0(=FALSE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加後 (excl3),6,10,クラス1(=TRUE),0.8,0.8,0.8
understand追加後 (excl3),iteration_6,avg_of_10folds,クラス0(FALSE),0.9297619047619049,0.8033333333333333,0.8427344877344878
understand追加後 (excl3),iteration_6,avg_of_10folds,クラス1(TRUE),0.8436904761904763,0.9066666666666666,0.8564951714951714
understand追加後 (excl3),7,1,クラス0(=FALSE),1.0,1.0,1.0
understand追加後 (excl3),7,1,クラス1(=TRUE),1.0,1.0,1.0
understand追加後 (excl3),7,2,クラス0(=FALSE),0.625,1.0,0.7692307692307693
understand追加後 (excl3),7,2,クラス1(=TRUE),1.0,0.5,0.6666666666666666
understand追加後 (excl3),7,3,クラス0(=FALSE),0.8333333333333334,1.0,0.9090909090909091
understand追加後 (excl3),7,3,クラス1(=TRUE),1.0,0.8333333333333334,0.9090909090909091
understand追加後 (excl3),7,4,クラス0(=FALSE),1.0,0.6,0.75
understand追加後 (excl3),7,4,クラス1(=TRUE),0.75,1.0,0.8571428571428571
understand追加後 (excl3),7,5,クラス0(=FALSE),1.0,0.8,0.8888888888888888
understand追加後 (excl3),7,5,クラス1(=TRUE),0.8571428571428571,1.0,0.9230769230769231
understand追加後 (excl3),7,6,クラス0(=FALSE),0.8333333333333334,0.8333333333333334,0.8333333333333334
understand追加後 (excl3),7,6,クラス1(=TRUE),0.8,0.8,0.8
understand追加後 (excl3),7,7,クラス0(=FALSE),0.75,0.5,0.6
understand追加後 (excl3),7,7,クラス1(=TRUE),0.5714285714285714,0.8,0.6666666666666666
understand追加後 (excl3),7,8,クラス0(=FALSE),1.0,0.5,0.6666666666666666
